,user_id,target_item,item_name,iter,pre_rank,top_prediction_item_name,post_rank_random_all,post_rank_random_upper,post_rank_pop_all,post_rank_pop_upper,post_rank_diff_all,post_rank_diff_upper,critiqued_keyphrase_random,keyphrase_name_random,critiqued_keyphrase_pop,keyphrase_name_pop,critiqued_keyphrase_diff,keyphrase_name_diff,num_existing_keyphrases,pure_pruning_rank,diff_scores,pop_scores,random_scores
105,302,4216,b'Saving Gigi',0,610,b'Banh Mi Boys',"[610, 659, 761, 914, 1180, 1636, 2391, 3990, 5009, 5525, 5843]","[181, 204, 236, 273, 336, 407, 494, 7070, 7127, 7174, 7201]","[610, 385, 298, 223, 198, 198, 200, 201, 210, 220, 232]","[77, 67, 71, 63, 74, 80, 85, 86, 88, 95, 99]","[610, 352, 209, 125, 78, 48, 43, 34, 32, 34, 36]","[246, 158, 105, 81, 54, 38, 36, 30, 29, 31, 34]",113,bacon,65,espresso,47,coffee,,551,"[12, 12, 14, 16, 22, 24, 28, 30, 34, 34, 36]","[-22, -20, -14, -8, -2, -2, 2, 6, 4, 6, 6]","[4, 4, 4, 12, 14, 24, 24, 24, 26, 26, 24]"
106,302,4216,b'Saving Gigi',1,610,b'Banh Mi Boys',"[610, 556, 538, 506, 500, 538, 616, 742, 855, 1028, 1230]","[143, 133, 138, 141, 143, 152, 171, 202, 227, 258, 276]","[610, 542, 526, 525, 550, 613, 713, 876, 1018, 1210, 1403]","[125, 116, 119, 120, 118, 130, 136, 157, 169, 187, 198]","[610, 655, 761, 898, 1087, 1458, 2198, 4358, 5930, 6531, 6784]","[461, 496, 573, 662, 776, 987, 1354, 6078, 6587, 6863, 6992]",29,breakfast,68,banana,3,bar,,551,"[34, 34, 34, 34, 36, 36, 38, 40, 40, 40, 40]","[-6, -6, -8, -10, -10, -8, -6, -6, -6, -6, -6]","[-14, -16, -10, -12, -10, -10, -8, -4, -4, -4, -4]"
107,302,4216,b'Saving Gigi',2,610,b'Banh Mi Boys',"[610, 691, 835, 1127, 1567, 2317, 4218, 5521, 6106, 6416, 6584]","[197, 237, 280, 346, 427, 530, 6966, 7065, 7135, 7177, 7213]","[610, 823, 1147, 1728, 2835, 5006, 5928, 6328, 6544, 6682, 6765]","[131, 171, 231, 296, 381, 7249, 7302, 7332, 7348, 7357, 7366]","[610, 573, 545, 522, 500, 479, 450, 460, 491, 571, 766]","[546, 518, 493, 475, 458, 441, 414, 424, 449, 511, 682]",141,washroom,80,avocado,153,friendly,,551,"[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 38]","[-8, -2, 8, 8, 8, 8, 8, 6, 8, 8, 8]","[-4, -4, 0, 6, 10, 16, 16, 20, 18, 22, 24]"
108,302,4216,b'Saving Gigi',3,610,b'Banh Mi Boys',"[610, 806, 1132, 1737, 3337, 5748, 6562, 6892, 7041, 7114, 7176]","[152, 190, 244, 311, 428, 7259, 7331, 7373, 7393, 7403, 7411]","[610, 691, 835, 1127, 1567, 2317, 4218, 5521, 6106, 6416, 6584]","[197, 237, 280, 346, 427, 530, 6966, 7065, 7135, 7177, 7213]","[610, 486, 404, 344, 287, 268, 261, 263, 264, 277, 284]","[248, 222, 195, 185, 156, 146, 141, 141, 140, 146, 149]",31,brunch,141,washroom,174,cozy,,551,"[4, 6, 6, 10, 10, 16, 16, 20, 22, 22, 18]","[-4, -4, 0, 6, 10, 16, 16, 20, 18, 22, 24]","[-2, 0, 0, 2, 4, 10, 10, 12, 16, 12, 12]"
109,302,4216,b'Saving Gigi',4,610,b'Banh Mi Boys',"[610, 823, 1147, 1728, 2835, 5006, 5928, 6328, 6544, 6682, 6765]","[131, 171, 231, 296, 381, 7249, 7302, 7332, 7348, 7357, 7366]","[610, 479, 399, 360, 340, 329, 328, 348, 361, 375, 393]","[246, 217, 189, 178, 177, 169, 170, 174, 177, 184, 190]","[610, 665, 753, 904, 1122, 1637, 2597, 4536, 5514, 5956, 6197]","[250, 274, 310, 357, 427, 578, 740, 6792, 6915, 6986, 7029]",80,avocado,173,dark,105,latte,,551,"[18, 18, 22, 16, 20, 22, 24, 22, 20, 24, 22]","[12, 16, 14, 18, 20, 20, 16, 18, 20, 18, 18]","[-8, -2, 8, 8, 8, 8, 8, 6, 8, 8, 8]"
110,302,4216,b'Saving Gigi',5,610,b'Banh Mi Boys',"[610, 542, 526, 525, 550, 613, 713, 876, 1018, 1210, 1403]","[125, 116, 119, 120, 118, 130, 136, 157, 169, 187, 198]","[610, 486, 404, 344, 287, 268, 261, 263, 264, 277, 284]","[248, 222, 195, 185, 156, 146, 141, 141, 140, 146, 149]","[610, 540, 479, 421, 348, 296, 253, 239, 215, 215, 244]","[522, 475, 429, 383, 315, 274, 242, 232, 210, 208, 236]",68,banana,174,cozy,213,pot,,551,"[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[4, 6, 6, 10, 10, 16, 16, 20, 22, 22, 18]","[-6, -6, -8, -10, -10, -8, -6, -6, -6, -6, -6]"
111,302,4216,b'Saving Gigi',6,610,b'Banh Mi Boys',"[610, 735, 912, 1257, 1892, 3341, 5856, 6633, 6964, 7076, 7132]","[259, 312, 380, 516, 712, 1015, 6958, 7145, 7257, 7301, 7314]","[610, 659, 761, 914, 1180, 1636, 2391, 3990, 5009, 5525, 5843]","[181, 204, 236, 273, 336, 407, 494, 7070, 7127, 7174, 7201]","[610, 556, 538, 506, 500, 538, 616, 742, 855, 1028, 1230]","[143, 133, 138, 141, 143, 152, 171, 202, 227, 258, 276]",46,fish,113,bacon,29,breakfast,,551,"[-14, -16, -10, -12, -10, -10, -8, -4, -4, -4, -4]","[4, 4, 4, 12, 14, 24, 24, 24, 26, 26, 24]","[2, 6, 6, 6, 10, 10, 14, 16, 18, 22, 28]"
112,302,4216,b'Saving Gigi',7,610,b'Banh Mi Boys',"[610, 683, 823, 1024, 1381, 1957, 2886, 4715, 5676, 6112, 6369]","[235, 267, 314, 383, 494, 631, 787, 7028, 7102, 7171, 7203]","[610, 556, 538, 506, 500, 538, 616, 742, 855, 1028, 1230]","[143, 133, 138, 141, 143, 152, 171, 202, 227, 258, 276]","[610, 479, 399, 360, 340, 329, 328, 348, 361, 375, 393]","[246, 217, 189, 178, 177, 169, 170, 174, 177, 184, 190]",126,milk,29,breakfast,173,dark,,551,"[12, 16, 14, 18, 20, 20, 16, 18, 20, 18, 18]","[-14, -16, -10, -12, -10, -10, -8, -4, -4, -4, -4]","[6, 6, 8, 8, 16, 18, 18, 16, 18, 20, 20]"
113,302,4216,b'Saving Gigi',8,610,b'Banh Mi Boys',"[610, 486, 404, 344, 287, 268, 261, 263, 264, 277, 284]","[248, 222, 195, 185, 156, 146, 141, 141, 140, 146, 149]","[610, 806, 1132, 1737, 3337, 5748, 6562, 6892, 7041, 7114, 7176]","[152, 190, 244, 311, 428, 7259, 7331, 7373, 7393, 7403, 7411]","[610, 385, 298, 223, 198, 198, 200, 201, 210, 220, 232]","[77, 67, 71, 63, 74, 80, 85, 86, 88, 95, 99]",174,cozy,31,brunch,65,espresso,,551,"[-22, -20, -14, -8, -2, -2, 2, 6, 4, 6, 6]","[-2, 0, 0, 2, 4, 10, 10, 12, 16, 12, 12]","[4, 6, 6, 10, 10, 16, 16, 20, 22, 22, 18]"
114,302,4216,b'Saving Gigi',9,610,b'Banh Mi Boys',"[610, 665, 753, 904, 1122, 1637, 2597, 4536, 5514, 5956, 6197]","[250, 274, 310, 357, 427, 578, 740, 6792, 6915, 6986, 7029]","[610, 665, 753, 904, 1122, 1637, 2597, 4536, 5514, 5956, 6197]","[250, 274, 310, 357, 427, 578, 740, 6792, 6915, 6986, 7029]","[610, 460, 363, 302, 253, 222, 190, 183, 187, 190, 197]","[245, 206, 177, 153, 134, 127, 118, 114, 112, 110, 112]",105,latte,105,latte,42,sandwich,,551,"[12, 8, 12, 22, 22, 22, 20, 20, 18, 20, 20]","[18, 18, 22, 16, 20, 22, 24, 22, 20, 24, 22]","[18, 18, 22, 16, 20, 22, 24, 22, 20, 24, 22]"
115,302,4499,b'Madras Masala',0,442,b'Banh Mi Boys',"[442, 383, 337, 271, 231, 200, 179, 204, 247, 302, 385]","[218, 195, 175, 147, 138, 120, 104, 120, 151, 170, 194]","[442, 789, 1615, 3788, 6297, 6825, 7030, 7107, 7159, 7188, 7201]","[34, 61, 103, 167, 7395, 7414, 7418, 7427, 7432, 7434, 7434]","[442, 238, 122, 74, 66, 53, 46, 45, 45, 46, 43]","[37, 27, 24, 20, 19, 17, 16, 14, 16, 18, 17]",183,attentive,89,crepe,19,indian,,399,"[-30, -30, -26, -20, -14, -12, -12, -12, -10, -8, -6]","[-24, -20, -18, -20, -20, -18, -20, -20, -22, -22, -24]","[16, 16, 18, 20, 24, 24, 26, 28, 30, 28, 26]"
116,302,4499,b'Madras Masala',1,442,b'Banh Mi Boys',"[442, 276, 165, 109, 75, 60, 64, 61, 61, 64, 68]","[91, 61, 38, 27, 20, 15, 17, 16, 20, 23, 25]","[442, 558, 809, 1298, 2509, 5236, 6260, 6663, 6822, 6905, 6967]","[56, 65, 93, 133, 242, 7282, 7329, 7368, 7374, 7381, 7384]","[442, 366, 325, 282, 248, 227, 229, 243, 266, 311, 358]","[197, 170, 157, 143, 132, 123, 126, 132, 145, 163, 178]",111,lamb,133,fried rice,34,potato,,399,"[6, 6, 10, 8, 8, 10, 10, 8, 10, 10, 12]","[-36, -30, -26, -26, -22, -16, -16, -16, -18, -16, -16]","[-18, -20, -22, -22, -24, -28, -22, -18, -18, -18, -16]"
117,302,4499,b'Madras Masala',2,442,b'Banh Mi Boys',"[442, 552, 776, 1202, 1996, 4138, 5408, 5933, 6246, 6396, 6515]","[56, 110, 198, 330, 484, 7199, 7295, 7330, 7359, 7374, 7385]","[442, 419, 417, 435, 486, 558, 659, 788, 926, 1116, 1312]","[99, 113, 126, 149, 172, 195, 222, 243, 264, 282, 304]","[442, 450, 472, 516, 565, 638, 807, 1140, 1963, 4600, 6053]","[398, 404, 423, 462, 506, 573, 706, 946, 1480, 5701, 6386]",146,plaza,93,vegan,213,pot,,399,"[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[-12, -6, 2, 10, 16, 18, 24, 26, 28, 28, 28]","[-38, -36, -20, 8, 16, 22, 26, 32, 32, 32, 32]"
118,302,4499,b'Madras Masala',3,442,b'Banh Mi Boys',"[442, 558, 809, 1298, 2509, 5236, 6260, 6663, 6822, 6905, 6967]","[56, 65, 93, 133, 242, 7282, 7329, 7368, 7374, 7381, 7384]","[442, 552, 776, 1202, 1996, 4138, 5408, 5933, 6246, 6396, 6515]","[56, 110, 198, 330, 484, 7199, 7295, 7330, 7359, 7374, 7385]","[442, 485, 560, 720, 962, 1495, 2700, 5089, 5962, 6390, 6590]","[82, 93, 115, 146, 197, 286, 430, 7128, 7211, 7264, 7300]",133,fried rice,146,plaza,33,curry,,399,"[-26, -24, -24, -14, -6, -4, 0, 0, 0, 2, 2]","[-38, -36, -20, 8, 16, 22, 26, 32, 32, 32, 32]","[-36, -30, -26, -26, -22, -16, -16, -16, -18, -16, -16]"
119,302,4499,b'Madras Masala',4,442,b'Banh Mi Boys',"[442, 789, 1615, 3788, 6297, 6825, 7030, 7107, 7159, 7188, 7201]","[34, 61, 103, 167, 7395, 7414, 7418, 7427, 7432, 7434, 7434]","[442, 276, 165, 109, 75, 60, 64, 61, 61, 64, 68]","[91, 61, 38, 27, 20, 15, 17, 16, 20, 23, 25]","[442, 461, 503, 583, 706, 951, 1486, 2703, 4987, 5799, 6184]","[237, 253, 279, 328, 393, 494, 689, 960, 6712, 6864, 6960]",89,crepe,111,lamb,35,crispy,,399,"[22, 22, 24, 26, 28, 32, 36, 36, 38, 34, 34]","[-18, -20, -22, -22, -24, -28, -22, -18, -18, -18, -16]","[-24, -20, -18, -20, -20, -18, -20, -20, -22, -22, -24]"
120,302,4499,b'Madras Masala',5,442,b'Banh Mi Boys',"[442, 419, 417, 435, 486, 558, 659, 788, 926, 1116, 1312]","[99, 113, 126, 149, 172, 195, 222, 243, 264, 282, 304]","[442, 387, 352, 322, 307, 309, 353, 408, 530, 647, 766]","[178, 170, 166, 160, 161, 160, 164, 171, 204, 236, 269]","[442, 553, 758, 1193, 2122, 5043, 6492, 6961, 7137, 7208, 7239]","[278, 333, 425, 602, 900, 6601, 7015, 7200, 7264, 7309, 7320]",93,vegan,204,dip,49,cheese,,399,"[32, 32, 32, 28, 28, 28, 28, 30, 32, 34, 34]","[2, 2, 4, 6, 4, 6, 12, 12, 12, 16, 16]","[-12, -6, 2, 10, 16, 18, 24, 26, 28, 28, 28]"
121,302,4499,b'Madras Masala',6,442,b'Banh Mi Boys',"[442, 507, 651, 876, 1320, 2201, 4535, 5777, 6295, 6584, 6708]","[168, 191, 232, 289, 385, 557, 6952, 7081, 7153, 7189, 7217]","[442, 480, 575, 754, 1193, 2074, 4513, 5796, 6331, 6565, 6701]","[159, 171, 200, 258, 345, 496, 6908, 7052, 7143, 7186, 7214]","[442, 392, 376, 366, 370, 396, 424, 471, 522, 579, 657]","[188, 171, 166, 164, 174, 185, 195, 213, 229, 243, 265]",182,chip,103,fruit,114,tomato,,399,"[10, 8, 14, 16, 12, 16, 18, 20, 18, 16, 16]","[12, 10, 6, 2, 2, 0, 0, -4, -4, -4, -4]","[4, 4, 8, 12, 16, 24, 20, 18, 18, 18, 16]"
122,302,4499,b'Madras Masala',7,442,b'Banh Mi Boys',"[442, 428, 422, 444, 480, 537, 674, 815, 996, 1261, 1620]","[185, 189, 201, 225, 263, 311, 386, 457, 515, 601, 689]","[442, 507, 651, 876, 1320, 2201, 4535, 5777, 6295, 6584, 6708]","[168, 191, 232, 289, 385, 557, 6952, 7081, 7153, 7189, 7217]","[442, 291, 179, 130, 91, 67, 59, 64, 61, 73, 75]","[91, 67, 47, 44, 33, 28, 28, 31, 30, 32, 33]",47,coffee,182,chip,94,coconut,,399,"[-2, -4, -6, -6, -4, -2, 2, 2, 4, 2, 0]","[4, 4, 8, 12, 16, 24, 20, 18, 18, 18, 16]","[12, 12, 14, 16, 22, 24, 28, 30, 34, 34, 36]"
123,302,4499,b'Madras Masala',8,442,b'Banh Mi Boys',"[442, 392, 376, 366, 370, 396, 424, 471, 522, 579, 657]","[188, 171, 166, 164, 174, 185, 195, 213, 229, 243, 265]","[442, 392, 376, 366, 370, 396, 424, 471, 522, 579, 657]","[188, 171, 166, 164, 174, 185, 195, 213, 229, 243, 265]","[442, 383, 337, 271, 231, 200, 179, 204, 247, 302, 385]","[218, 195, 175, 147, 138, 120, 104, 120, 151, 170, 194]",114,tomato,114,tomato,183,attentive,,399,"[16, 16, 18, 20, 24, 24, 26, 28, 30, 28, 26]","[10, 8, 14, 16, 12, 16, 18, 20, 18, 16, 16]","[10, 8, 14, 16, 12, 16, 18, 20, 18, 16, 16]"
124,302,4499,b'Madras Masala',9,442,b'Banh Mi Boys',"[442, 485, 560, 720, 962, 1495, 2700, 5089, 5962, 6390, 6590]","[82, 93, 115, 146, 197, 286, 430, 7128, 7211, 7264, 7300]","[442, 470, 556, 676, 861, 1253, 2011, 3797, 5025, 5719, 6093]","[114, 123, 140, 166, 204, 270, 374, 7027, 7118, 7188, 7219]","[442, 276, 165, 109, 75, 60, 64, 61, 61, 64, 68]","[91, 61, 38, 27, 20, 15, 17, 16, 20, 23, 25]",33,curry,124,salmon,111,lamb,,399,"[-18, -20, -22, -22, -24, -28, -22, -18, -18, -18, -16]","[-20, -22, -16, -8, -6, -2, 2, 6, 8, 12, 10]","[-26, -24, -24, -14, -6, -4, 0, 0, 0, 2, 2]"
125,302,5040,b'KINTON RAMEN',0,6817,b'Banh Mi Boys',"[6817, 6877, 6911, 6944, 6936, 6892, 6795, 6664, 6509, 6330, 6113]","[7217, 7231, 7241, 7253, 7239, 7216, 7179, 7125, 7084, 7034, 6984]","[6817, 6818, 6767, 6596, 6358, 6054, 5721, 5387, 5043, 4745, 4477]","[7379, 7391, 7390, 7388, 7377, 7371, 7357, 7353, 7344, 7338, 7335]","[6817, 5550, 1939, 713, 307, 186, 133, 105, 89, 81, 73]","[7388, 7344, 128, 84, 57, 50, 45, 40, 36, 35, 34]",36,shrimp,66,octopus,39,ramen,,6817,"[-32, -20, -18, -18, -10, -4, 0, 0, 6, 6, 8]","[-20, -14, -6, -6, -4, -6, -4, -2, 0, 2, 2]","[-18, -18, -14, -14, -10, -6, 2, 2, 6, 8, 10]"
126,302,5040,b'KINTON RAMEN',1,6817,b'Banh Mi Boys',"[6817, 6865, 6904, 6891, 6862, 6788, 6690, 6559, 6401, 6219, 6026]","[7179, 7205, 7225, 7220, 7208, 7183, 7152, 7120, 7079, 7038, 6991]","[6817, 7023, 7114, 7123, 7113, 7073, 7031, 6992, 6942, 6889, 6853]","[7396, 7416, 7430, 7424, 7425, 7423, 7420, 7415, 7411, 7406, 7406]","[6817, 6727, 6568, 6274, 5666, 4618, 2637, 1678, 1187, 932, 802]","[7260, 7254, 7228, 7205, 7128, 7038, 697, 579, 501, 435, 402]",122,bean,74,skewer,54,noodle,,6817,"[-16, -16, -12, -4, 4, 14, 20, 20, 24, 26, 26]","[-28, -26, -24, -20, -14, -10, -10, -10, -12, -12, -12]","[2, 2, 6, 8, 10, 16, 18, 20, 22, 22, 20]"
127,302,5040,b'KINTON RAMEN',2,6817,b'Banh Mi Boys',"[6817, 6943, 7015, 7064, 7077, 7075, 7025, 6966, 6881, 6795, 6706]","[7256, 7291, 7312, 7326, 7333, 7337, 7310, 7294, 7266, 7242, 7215]","[6817, 6894, 6956, 6949, 6914, 6827, 6713, 6613, 6488, 6365, 6259]","[7377, 7396, 7401, 7395, 7398, 7396, 7391, 7386, 7375, 7372, 7367]","[6817, 6870, 6938, 6972, 7020, 7031, 7013, 6941, 6856, 6712, 6533]","[7149, 7169, 7200, 7215, 7234, 7234, 7221, 7190, 7153, 7103, 7043]",164,quiet,75,miso,187,spicy,,6817,"[18, 18, 20, 22, 22, 26, 26, 28, 26, 28, 30]","[-24, -18, -18, -14, -8, -10, -8, -8, -10, -10, -10]","[-4, -6, -6, -8, -2, 2, 6, 6, 8, 14, 12]"
128,302,5040,b'KINTON RAMEN',3,6817,b'Banh Mi Boys',"[6817, 6882, 6947, 6969, 7013, 6998, 6971, 6925, 6845, 6727, 6580]","[7164, 7193, 7221, 7235, 7263, 7270, 7260, 7246, 7227, 7189, 7147]","[6817, 6993, 7053, 7063, 7042, 7012, 6961, 6906, 6849, 6795, 6754]","[7335, 7359, 7371, 7378, 7377, 7370, 7366, 7365, 7361, 7358, 7352]","[6817, 6882, 6947, 6969, 7013, 6998, 6971, 6925, 6845, 6727, 6580]","[7164, 7193, 7221, 7235, 7263, 7270, 7260, 7246, 7227, 7189, 7147]",9,soup,129,green tea,9,soup,,6817,"[-4, -6, -4, -4, 0, 2, 6, 10, 14, 18, 18]","[-22, -16, -12, -2, -4, 0, 2, 4, 6, 6, 6]","[-4, -6, -4, -4, 0, 2, 6, 10, 14, 18, 18]"
129,302,5040,b'KINTON RAMEN',4,6817,b'Banh Mi Boys',"[6817, 3628, 903, 274, 128, 84, 59, 49, 41, 37, 35]","[7372, 372, 212, 102, 72, 55, 43, 40, 35, 31, 30]","[6817, 3628, 903, 274, 128, 84, 59, 49, 41, 37, 35]","[7372, 372, 212, 102, 72, 55, 43, 40, 35, 31, 30]","[6817, 6879, 6948, 7000, 7025, 7011, 6990, 6923, 6822, 6678, 6489]","[7097, 7122, 7152, 7176, 7189, 7180, 7168, 7128, 7079, 7001, 6929]",93,vegan,93,vegan,206,salt,,6817,"[30, 30, 30, 30, 34, 36, 34, 34, 34, 38, 36]","[-12, -6, 2, 10, 16, 18, 24, 26, 28, 28, 28]","[-12, -6, 2, 10, 16, 18, 24, 26, 28, 28, 28]"
130,302,5040,b'KINTON RAMEN',5,6817,b'Banh Mi Boys',"[6817, 6882, 6921, 6967, 7002, 7018, 6990, 6934, 6798, 6594, 6321]","[7322, 7345, 7355, 7366, 7370, 7388, 7390, 7384, 7380, 7363, 7339]","[6817, 6447, 5461, 2954, 1680, 1136, 852, 658, 541, 468, 419]","[7290, 7235, 7160, 478, 367, 299, 242, 192, 168, 157, 148]","[6817, 6894, 6956, 6949, 6914, 6827, 6713, 6613, 6488, 6365, 6259]","[7377, 7396, 7401, 7395, 7398, 7396, 7391, 7386, 7375, 7372, 7367]",58,cocktail,82,booth,75,miso,,6817,"[-24, -18, -18, -14, -8, -10, -8, -8, -10, -10, -10]","[-16, -18, -14, -10, -4, 2, 0, 4, 6, 6, 6]","[-10, -8, -6, 2, 8, 16, 18, 20, 26, 28, 32]"
131,302,5040,b'KINTON RAMEN',6,6817,b'Banh Mi Boys',"[6817, 6473, 5658, 3326, 1975, 1248, 868, 651, 526, 443, 389]","[7224, 7158, 7045, 728, 550, 422, 344, 289, 245, 215, 187]","[6817, 6757, 6632, 6414, 6012, 5474, 4668, 3166, 2360, 1853, 1549]","[7243, 7234, 7213, 7174, 7130, 7064, 7004, 604, 540, 471, 420]","[6817, 6809, 6760, 6669, 6490, 6201, 5810, 5387, 4816, 4198, 3530]","[7319, 7330, 7334, 7336, 7320, 7307, 7291, 7268, 7249, 7220, 7196]",173,dark,141,washroom,28,japanese,,6817,"[-22, -16, -8, -6, 2, 6, 12, 16, 20, 22, 22]","[-4, -4, 0, 6, 10, 16, 16, 20, 18, 22, 24]","[12, 16, 14, 18, 20, 20, 16, 18, 20, 18, 18]"
132,302,5040,b'KINTON RAMEN',7,6817,b'Banh Mi Boys',"[6817, 6757, 6632, 6414, 6012, 5474, 4668, 3166, 2360, 1853, 1549]","[7243, 7234, 7213, 7174, 7130, 7064, 7004, 604, 540, 471, 420]","[6817, 6943, 7015, 7064, 7077, 7075, 7025, 6966, 6881, 6795, 6706]","[7256, 7291, 7312, 7326, 7333, 7337, 7310, 7294, 7266, 7242, 7215]","[6817, 6820, 6818, 6809, 6757, 6678, 6559, 6400, 6167, 5741, 5256]","[7050, 7052, 7050, 7042, 7010, 6962, 6892, 6813, 6696, 6518, 6331]",141,washroom,164,quiet,45,egg,,6817,"[26, 28, 28, 28, 30, 32, 34, 34, 36, 34, 36]","[-4, -6, -6, -8, -2, 2, 6, 6, 8, 14, 12]","[-4, -4, 0, 6, 10, 16, 16, 20, 18, 22, 24]"
133,302,5040,b'KINTON RAMEN',8,6817,b'Banh Mi Boys',"[6817, 6894, 6956, 6949, 6914, 6827, 6713, 6613, 6488, 6365, 6259]","[7377, 7396, 7401, 7395, 7398, 7396, 7391, 7386, 7375, 7372, 7367]","[6817, 6999, 7121, 7180, 7212, 7208, 7185, 7151, 7118, 7084, 7052]","[7232, 7292, 7341, 7360, 7370, 7380, 7379, 7376, 7369, 7357, 7349]","[6817, 6777, 6709, 6600, 6433, 6156, 5565, 4322, 2396, 1534, 1104]","[7054, 7042, 7007, 6960, 6892, 6776, 6548, 6161, 1316, 962, 732]",75,miso,166,spacious,56,chicken,,6817,"[18, 18, 16, 18, 16, 18, 22, 20, 20, 24, 22]","[-2, 2, 0, 4, 10, 10, 8, 6, 8, 8, 12]","[-24, -18, -18, -14, -8, -10, -8, -8, -10, -10, -10]"
134,302,5040,b'KINTON RAMEN',9,6817,b'Banh Mi Boys',"[6817, 6727, 6568, 6274, 5666, 4618, 2637, 1678, 1187, 932, 802]","[7260, 7254, 7228, 7205, 7128, 7038, 697, 579, 501, 435, 402]","[6817, 6882, 6921, 6967, 7002, 7018, 6990, 6934, 6798, 6594, 6321]","[7322, 7345, 7355, 7366, 7370, 7388, 7390, 7384, 7380, 7363, 7339]","[6817, 6802, 6758, 6665, 6504, 6222, 5726, 5003, 3586, 2703, 2203]","[7044, 7044, 7023, 6980, 6922, 6836, 6687, 6492, 1434, 1255, 1113]",54,noodle,58,cocktail,77,pop,,6817,"[36, 32, 32, 34, 36, 38, 38, 40, 40, 40, 40]","[-10, -8, -6, 2, 8, 16, 18, 20, 26, 28, 32]","[-16, -16, -12, -4, 4, 14, 20, 20, 24, 26, 26]"
135,303,38,b'Aoyama Sushi Restaurant',0,29,b'Gusto 101',"[29, 20, 20, 25, 33, 38, 44, 50, 60, 71, 78]","[4, 4, 7, 14, 22, 29, 36, 45, 55, 65, 70]","[29, 36, 65, 143, 354, 1054, 3917, 5972, 6562, 6829, 6968]","[2, 9, 26, 56, 100, 151, 7368, 7398, 7414, 7422, 7428]","[29, 16, 12, 13, 11, 12, 10, 9, 8, 8, 9]","[9, 7, 6, 7, 6, 7, 6, 6, 6, 6, 7]",146,plaza,232,north york,110,sashimi,,28,"[-16, -14, -8, -6, -8, -4, -2, 0, 0, -2, -2]","[-32, -20, -8, 6, 8, 14, 16, 18, 22, 20, 20]","[-28, -20, -2, 12, 16, 22, 24, 30, 32, 32, 32]"
136,303,38,b'Aoyama Sushi Restaurant',1,29,b'Gusto 101',"[29, 33, 45, 77, 136, 214, 368, 585, 880, 1266, 1828]","[7, 9, 11, 19, 34, 46, 59, 89, 122, 147, 172]","[29, 28, 28, 34, 47, 63, 115, 193, 357, 620, 1094]","[2, 2, 3, 4, 5, 7, 22, 30, 45, 69, 97]","[29, 24, 21, 20, 21, 21, 27, 32, 38, 46, 53]","[8, 8, 8, 10, 13, 14, 17, 21, 27, 33, 35]",74,skewer,138,nail,44,sushi,,28,"[-16, -12, -8, 0, 2, 10, 12, 18, 18, 18, 22]","[-32, -32, -28, -28, -30, -32, -30, -26, -26, -26, -26]","[-20, -20, -18, -14, -12, -16, -12, -12, -12, -12, -12]"
137,303,38,b'Aoyama Sushi Restaurant',2,29,b'Gusto 101',"[29, 33, 44, 67, 114, 205, 466, 1451, 5239, 6507, 6927]","[15, 17, 25, 40, 73, 117, 229, 448, 7047, 7216, 7292]","[29, 22, 18, 23, 28, 35, 41, 45, 54, 61, 67]","[1, 2, 4, 7, 10, 11, 14, 15, 18, 21, 23]","[29, 25, 24, 26, 31, 36, 38, 45, 53, 64, 80]","[14, 12, 14, 17, 21, 27, 27, 32, 39, 43, 53]",23,asian,73,congee,28,japanese,,28,"[-4, -2, 2, 6, 14, 18, 16, 18, 18, 20, 22]","[-36, -28, -18, -14, -16, -12, -12, -12, -10, -10, -10]","[0, 4, 6, 6, 12, 16, 18, 22, 22, 22, 20]"
138,303,38,b'Aoyama Sushi Restaurant',3,29,b'Gusto 101',"[29, 26, 26, 25, 27, 36, 50, 63, 71, 93, 121]","[12, 11, 11, 13, 16, 21, 27, 32, 33, 46, 54]","[29, 26, 27, 34, 44, 63, 77, 105, 146, 195, 264]","[8, 8, 9, 11, 14, 18, 22, 26, 32, 35, 43]","[29, 28, 24, 25, 26, 30, 35, 44, 51, 72, 107]","[24, 23, 19, 20, 22, 24, 28, 35, 43, 54, 73]",115,lobster,61,tempura,46,fish,,28,"[22, 26, 28, 26, 24, 24, 24, 24, 28, 28, 28]","[-16, -16, -16, -14, -14, -12, -12, -14, -10, -10, -10]","[-6, -4, -4, 4, 8, 8, 6, 2, 0, 0, -4]"
139,303,38,b'Aoyama Sushi Restaurant',4,29,b'Gusto 101',"[29, 30, 28, 27, 29, 34, 43, 70, 100, 168, 258]","[21, 21, 19, 20, 22, 26, 33, 49, 64, 89, 121]","[29, 33, 45, 77, 136, 214, 368, 585, 880, 1266, 1828]","[7, 9, 11, 19, 34, 46, 59, 89, 122, 147, 172]","[29, 30, 28, 26, 28, 32, 42, 60, 133, 604, 5352]","[29, 30, 28, 26, 28, 32, 42, 60, 128, 508, 6007]",186,traditional,74,skewer,152,fresh,,28,"[40, 40, 40, 40, 40, 40, 40, 40, 40, 40, 40]","[-20, -20, -18, -14, -12, -16, -12, -12, -12, -12, -12]","[16, 18, 18, 16, 20, 18, 20, 24, 28, 22, 18]"
